ID,Address,Suburb,Price,Type,Date,Rooms,Bathroom,Car,LandSize,Age,Latitude,Longitude,train_station_id,distance_to_train_station,travel_min_to_CBD,over_priced?,crime_A_average,crime_B_average,crime_C_average,closest_primary_school,distance_to_closest_primary,primary_school_ranking,closest_secondary_school,distance_to_closest_secondary,secondary_school_ranking
ID259165884,21 Leslie St,RICHMOND,1090000.0,h,7/05/2016,3,1.0,3.0,283.0,79.0,-37.8127,145.0073,19977,1326.5265832441291,10.235294117647058,False,824.6666666666666,1890.3333333333333,159.33333333333334,Yarra Primary School,216.43646073894553,475,Lynall Hall Community School,611.1065750817952,559
ID638480620,1/3 Euston Rd,HUGHESDALE,900000.0,t,26/07/2016,3,2.0,1.0,360.0,44.0,-37.8937,145.0779,19918,133.54160585131993,27.35483870967742,True,555.6666666666666,1129.0,160.66666666666666,Oakleigh Grammar,497.0661198722844,217,Oakleigh Grammar,497.0661198722844,270
ID373702296,20 Servante St,SUNSHINE,735000.0,h,15/10/2016,3,1.0,3.0,435.0,49.0,-37.7877,144.838,20021,460.09158235174846,16.730337078651687,False,1363.6666666666667,6287.666666666667,564.3333333333334,Our Lady of the Immaculate Conception School,289.73805103776647,not ranked,Sunshine College,832.6541367147495,233
ID816178843,5/26 Florence Rd,SURREY HILLS,550000.0,u,16/04/2016,2,1.0,1.0,174.0,71.0,-37.8291,145.1015,19895,601.0675614458775,25.5,False,2403.6666666666665,5212.333333333333,586.6666666666666,Surrey Hills Primary School,400.4123200420142,141,Kingswood College,1560.5448021959874,106
ID904247363,4/4 Powell St,SOUTH YARRA,401500.0,u,15/07/2017,1,1.0,1.0,10.0,59.0,-37.84157,144.98935,19959,435.7375628279539,12.543859649122806,False,1245.0,3886.0,447.6666666666667,South Yarra Primary School,328.87444768839146,44,Melbourne High School,743.9199124253302,2
ID811303136,7 Maidstone St,ALTONA,1030000.0,h,27/05/2017,2,1.0,1.0,743.0,6.0,-37.8732,144.81331,19925,894.7471065556609,28.5,False,2494.6666666666665,11307.0,1410.0,Altona Primary School,1029.9054121326392,213,Mount St Joseph Girls' College,1044.9631964956068,119
ID649398967,20 Greig St,SEDDON,881000.0,h,18/06/2016,3,1.0,2.0,217.0,129.0,-37.8075,144.8909,19997,451.86066068334554,10.357142857142858,False,824.6666666666666,1890.3333333333333,159.33333333333334,St Augustine's School,696.2471604744715,not ranked,Gilmore College For Girls,998.8340917007647,387
ID228023628,85 Victoria Cr,MONT ALBERT,2500000.0,h,16/09/2017,4,3.0,3.0,402.0,69.0,-37.8137,145.11013,19896,754.9599421337774,28.785714285714285,False,313.3333333333333,545.3333333333334,65.66666666666667,Box Hill Senior Secondary College,520.1707489447759,not ranked,Box Hill Senior Secondary College,520.1707489447759,416
ID311420143,9 Jackson St,FOREST HILL,1197000.0,h,26/08/2017,3,2.0,2.0,651.0,59.0,-37.83455,145.16173999999995,19898,1913.3555548900156,30.307692307692307,False,2006.6666666666667,7754.333333333333,1051.3333333333333,Blackburn Lake Primary School,863.1982367782774,129,Nunawading Christian College-Secondary,1481.463694229362,not ranked
ID263246329,5 Donne St,COBURG,1090000.0,h,12/11/2016,3,1.0,1.0,464.0,59.0,-37.753,144.9485,19966,1184.189762427392,30.0,False,1071.3333333333333,5783.666666666667,419.6666666666667,St Fidelis' School,443.08164621093437,not ranked,Antonine College,1408.9977245644088,482
ID200249745,15 Eureka Rd,DIGGERS REST,435000.0,h,27/05/2017,3,1.0,2.0,608.0,9.0,-37.6204,144.71138,15353,1053.4390846890988,41.75,False,294.6666666666667,840.6666666666666,110.66666666666667,Diggers Rest Primary School,312.41063771148623,not ranked,Sunbury Downs Secondary College,4096.546808121119,125
ID396137273,15 Greer St,FOOTSCRAY,1000000.0,h,22/07/2017,4,2.0,1.0,180.0,25.0,-37.79686,144.908,20025,631.9004648301595,10.152542372881356,False,2047.6666666666667,9171.0,742.3333333333334,St Monica's School,489.69018740461826,358,Gilmore College For Girls,1180.105577776637,387
ID891603065,169 Anderson Rd,FAWKNER,730000.0,h,29/04/2017,3,1.0,2.0,638.0,59.0,-37.6952,144.9613,19961,646.13976900137,39.0,True,1253.6666666666667,7401.333333333333,484.6666666666667,Moomba Park Primary School,525.0713805909733,not ranked,John Fawkner Secondary College,1250.5599287723737,not ranked
ID309904433,16 North Rd,RESERVOIR,765000.0,h,15/10/2016,3,1.0,2.0,551.0,49.0,-37.7214,145.0241,20010,1587.7411394820103,34.2,True,824.6666666666666,1890.3333333333333,159.33333333333334,Reservoir East Primary School,254.69159881551445,not ranked,Reservoir High School,508.49555630948674,346
ID872125175,2/14 Brickwood St,BRIGHTON,855000.0,u,17/06/2017,2,1.0,1.0,106.0,34.0,-37.89571,144.99796,19953,556.2828840919285,23.5,False,2897.3333333333335,11243.0,942.0,St James' School,250.21338420452162,248,Star of the Sea College,154.07058751985093,54
ID667614778,34 Martin St,HEIDELBERG,1031000.0,h,22/05/2016,4,1.0,1.0,570.0,79.0,-37.7523,145.0604,19935,531.9030343885531,29.823529411764707,False,1144.3333333333333,6845.666666666667,375.6666666666667,Heidelberg Primary School,704.0922030024666,109,Our Lady of Mercy College,890.3723852451444,90
ID611646002,34 Selwyn Av,ELWOOD,1820000.0,h,29/07/2017,3,2.0,3.0,144.0,9.0,-37.88617,144.9833,19955,1550.8802690209145,19.5,False,1666.0,9333.666666666666,523.0,St Columba's School,448.0677895509048,343,Elwood College,460.02859142440957,175
ID886144910,6/51 Armadale St,ARMADALE,704000.0,u,19/11/2016,2,1.0,1.0,0.0,50.0,-37.8573,145.0186,19945,113.8816410948613,19.214285714285715,False,2489.6666666666665,11817.333333333334,1268.6666666666667,Armadale Primary School,573.8973617126298,87,The King David School,719.7592938619536,27
ID317606389,17 Braid St,WEST FOOTSCRAY,650000.0,h,8/04/2017,2,1.0,1.0,452.0,69.0,-37.804,144.8772,20023,755.0957544613761,19.4,False,298.0,735.0,154.0,Corpus Christi School,629.7126466899014,not ranked,Gilmore College For Girls,1648.5199439127086,387
ID976997948,49 Berkeley St,HAWTHORN,5100000.0,h,3/12/2016,3,2.0,3.0,1038.0,14.0,-37.8332,145.0366,19904,1306.1801925736736,15.666666666666666,False,1150.6666666666667,7827.0,922.3333333333334,Scotch College,387.5273261738375,9,Scotch College,387.5273261738375,31
ID294742897,11 Rebecca Cl,CHELSEA HEIGHTS,835500.0,h,29/07/2017,5,5.0,4.0,570.0,29.0,-38.03335,145.13212,19861,2133.124835389315,54.15384615384615,False,326.6666666666667,1234.6666666666667,99.0,Chelsea Heights Primary School,1399.36610045233,not ranked,Cornish College,2289.162760405555,176
ID432406598,77 Hillsyde Pde,STRATHMORE,790000.0,h,3/06/2017,2,2.0,1.0,213.0,29.0,-37.73519,144.92373999999995,20034,630.4726348731888,31.0,False,1412.0,6364.0,699.3333333333334,Strathmore Primary School,594.0839957382467,265,Strathmore Secondary College,322.0185587037874,133
ID740669545,4/48 New St,ARMADALE,1635000.0,u,20/05/2017,3,2.0,2.0,1803.0,8.0,-37.8544,145.0164,19945,343.96587046248214,19.214285714285715,False,2494.6666666666665,11307.0,1410.0,Armadale Primary School,274.4156848683483,87,The King David School,671.3756859393121,27
ID602547461,9 Moore St,SOUTH YARRA,1125000.0,h,24/09/2016,3,1.0,0.0,146.0,109.0,-37.8454,144.9888,19958,467.8289349122454,13.5,False,1100.6666666666667,3636.3333333333335,457.3333333333333,South Yarra Primary School,530.2292399370139,44,Wesley College,698.6382690611263,98
ID978810109,13A Queens Pde,FAWKNER,577000.0,t,27/05/2017,3,1.0,1.0,164.0,16.0,-37.71976,144.97121,19963,881.1511129928491,36.0,False,1253.6666666666667,7401.333333333333,484.6666666666667,Fawkner Primary School,592.6393314373717,not ranked,Mercy College,1320.9568754939312,349
ID756396872,704/8 Howard St,RICHMOND,760000.0,u,14/05/2016,3,2.0,1.0,0.0,14.0,-37.8331,144.9975,19959,748.4677518275553,12.543859649122806,False,824.6666666666666,1890.3333333333333,159.33333333333334,Richmond Primary School,416.6876797315776,260,Melbourne High School,457.4321316201702,2
ID793540603,7 Carmody St,BURWOOD,918000.0,t,17/06/2017,3,2.0,1.0,207.0,7.0,-37.85682,145.10873,19848,2474.1622765173192,30.666666666666668,False,941.3333333333334,5813.0,575.6666666666666,Parkhill Primary School,694.0847845272408,not ranked,Presbyterian Ladies' College,932.0488738243525,6
ID438945814,6 Tilley St,CHELTENHAM,1145000.0,h,27/05/2017,3,1.0,2.0,584.0,69.0,-37.96911,145.07271,19865,1566.6272833954033,44.6875,False,1288.3333333333333,4242.333333333333,480.0,Cheltenham East Primary School,574.6792578043155,172,Cheltenham Secondary College,1744.7929134935168,285
ID662226496,108/33 Jeffcott St,WEST MELBOURNE,660000.0,u,7/05/2016,3,2.0,1.0,0.0,21.0,-37.8118,144.9526,19841,269.3160051755905,3.4078212290502794,False,584.3333333333334,2731.6666666666665,211.66666666666666,North Melbourne Primary School,1464.7908223076004,182,Ozford College,200.99851663968585,530
ID410464466,271 Edward St,BRUNSWICK EAST,1105000.0,h,3/06/2017,2,1.0,2.0,173.0,129.0,-37.77524,144.97529,19969,1458.4947471496303,24.333333333333332,False,817.6666666666666,1779.6666666666667,181.0,Our Lady Help of Christians School,256.94744657977,90,Northcote High School,1274.1600615590328,178
ID715434570,36 Matthews St,SUNSHINE,895000.0,h,7/05/2016,5,2.0,2.0,690.0,59.0,-37.7933,144.8408,20021,875.6831140567062,16.730337078651687,False,1363.6666666666667,6287.666666666667,564.3333333333334,Our Lady of the Immaculate Conception School,629.2757731129984,not ranked,Sunshine College,1075.1372921599423,233
ID543623222,206/424 Gore St,FITZROY,458000.0,u,27/06/2016,1,1.0,1.0,0.0,119.0,-37.7964,144.9839,19975,977.5626205302663,13.235294117647058,False,334.6666666666667,1407.6666666666667,88.33333333333333,Fitzroy Primary School,413.86522236535296,not ranked,Collingwood College,934.8926601693049,359
ID296867161,4/71 Station Rd,GLENROY,400000.0,t,8/07/2017,2,1.0,1.0,102.0,7.0,-37.71122,144.91863,20032,754.2921241734624,36.0,False,1841.6666666666667,9184.666666666666,533.3333333333334,Oak Park Primary School,574.2858348425221,not ranked,Glenroy Secondary College,916.8727278806786,511
ID210848654,3/26 Tyler St,PRESTON,465000.0,u,3/06/2017,2,1.0,1.0,163.0,69.0,-37.73311,145.03552,19936,2906.624071215937,31.75,False,705.3333333333334,5479.666666666667,335.0,East Preston Islamic College,112.29530490228538,not ranked,East Preston Islamic College,112.29530490228538,491
ID222069376,39 Blair St,BROADMEADOWS,1100000.0,h,22/07/2017,1,1.0,1.0,1312.0,29.0,-37.6821,144.92773,20030,722.8331222673107,34.43478260869565,False,684.0,1695.6666666666667,161.0,Broadmeadows Primary School,222.8824193990868,not ranked,Sirius College,755.1642826899093,not ranked
ID666312034,21 Emerald St,PRESTON,820000.0,h,23/09/2017,3,1.0,2.0,493.0,21.0,-37.74305,145.01811999999995,20013,1605.8842571350738,26.3,False,705.3333333333334,5479.666666666667,335.0,Preston South Primary School,1081.7219018129679,not ranked,Northern College of the Arts and Technology,719.469756511467,not ranked
ID386704290,14 Beths St,BENTLEIGH,2700000.0,h,17/06/2017,4,4.0,2.0,673.0,84.0,-37.91888,145.04775,19939,958.2541008679615,35.15384615384615,False,959.0,4476.666666666667,324.0,St Paul's School,705.3037668273324,211,McKinnon Secondary College,746.4252928350467,48
ID466906102,135 Suffolk St,WEST FOOTSCRAY,709000.0,h,22/05/2016,3,1.0,1.0,405.0,59.0,-37.79,144.86700000000005,20022,1089.8112484822682,21.4,False,268.3333333333333,736.0,128.33333333333334,Christ the King Primary School,517.0135647615818,not ranked,Caroline Chisholm Catholic College,1556.5840704862146,235
ID740907882,59 Batman St,FITZROY NORTH,1275000.0,h,24/06/2017,2,1.0,0.0,153.0,12.0,-37.78327,144.9791,20019,1170.7412888428912,18.3,True,2047.6666666666667,9171.0,742.3333333333334,Fitzroy North Primary School,485.0333195459282,103,Fitzroy High School,759.1969128426105,248
ID396500403,1 Bruce St,BRIGHTON EAST,1655000.0,h,12/08/2017,4,2.0,4.0,651.0,111.0,-37.90296,145.02261,19941,1493.7557350614622,32.15384615384615,False,2897.3333333333335,11243.0,942.0,Gardenvale Primary School,692.3972238062665,138,Divrei Emineh,1097.6813198654315,not ranked
ID629768991,13 Annadale St,KEW,1635000.0,h,3/09/2016,3,1.0,2.0,396.0,29.0,-37.8102,145.0451,19903,1359.453931141193,17.904761904761905,False,271.6666666666667,771.6666666666666,74.0,Ruyton Girls' School,530.3329455365599,54,Ruyton Girls' School,530.3329455365599,5
ID900980464,77 Nicholson St,MCKINNON,1250000.0,h,27/05/2017,2,1.0,2.0,368.0,99.0,-37.91304,145.0373,19940,316.40996636971516,33.15384615384615,False,512.0,1119.6666666666667,175.66666666666666,Ormond Primary School,744.048457952435,112,McKinnon Secondary College,991.9500682672442,48
ID919368794,2 Country La,VIEWBANK,1009000.0,h,16/09/2017,3,2.0,2.0,663.0,39.0,-37.7417,145.0958,19936,2614.1330486349743,31.75,False,647.0,2861.3333333333335,222.66666666666666,Viewbank Primary School,929.2917751449181,238,Viewbank College,812.671645878456,96
ID341351135,3/859 Toorak Rd,HAWTHORN EAST,1590000.0,t,19/11/2016,3,2.0,2.0,289.0,9.0,-37.8451,145.0525,19851,1881.2679480146228,24.666666666666668,False,1144.3333333333333,6845.666666666667,375.6666666666667,Bialik College,862.1512151274967,148,Alia College,677.0555621054451,500
ID830046094,90 Molesworth St,NORTH MELBOURNE,1635000.0,h,3/09/2016,3,1.0,0.0,517.0,139.0,-37.7967,144.9472,19972,1007.6446829102379,17.0,False,71.0,261.0,20.0,North Melbourne Primary School,377.64090172857635,182,St Aloysius College,569.5833076157472,170
ID531960103,33 Thoresby Gr,IVANHOE,2350000.0,h,4/03/2017,4,2.0,2.0,638.0,59.0,-37.7641,145.0501,19934,342.974985340447,29.0,False,591.6666666666666,1189.6666666666667,177.33333333333334,Ivanhoe Girls' Grammar School,324.757796572639,38,Ivanhoe Girls' Grammar School,324.757796572639,49
ID235714003,1/3 Brady Rd,BENTLEIGH EAST,830000.0,u,28/08/2016,3,2.0,2.0,395.0,18.0,-37.9364,145.0649,19872,2424.59827035229,40.166666666666664,False,925.6666666666666,4701.333333333333,308.6666666666667,East Bentleigh Primary School,449.67900645112115,not ranked,Bentleigh Secondary College,1101.812883544004,230
ID849187088,29/78 Oxford St,COLLINGWOOD,860000.0,u,30/07/2016,2,2.0,1.0,0.0,99.0,-37.8035,144.985,19976,777.987051879104,12.235294117647058,False,1071.3333333333333,5783.666666666667,419.6666666666667,St Joseph's School,359.85642803573063,113,Collingwood College,486.86955529574124,359
ID801630680,6 Aquila St,BALWYN NORTH,3000000.0,h,26/08/2017,5,4.0,2.0,830.0,69.0,-37.78739,145.07388999999995,19934,3178.373751669312,29.0,False,959.0,4476.666666666667,324.0,Belle Vue Primary School,684.9164189081445,299,Balwyn High School,1192.6670347080396,44
ID828326214,59 Winifred St,OAK PARK,921000.0,h,29/07/2017,4,1.0,4.0,550.0,69.0,-37.7204,144.9143,20033,691.6908788495786,34.0,False,142.0,344.6666666666667,39.333333333333336,Strathmore North Primary School,518.262237910909,145,Pascoe Vale Girls Secondary College,1893.1674241512248,371
ID220540833,25 Glover St,BENTLEIGH EAST,800000.0,h,16/04/2016,4,2.0,2.0,601.0,69.0,-37.9278,145.08100000000005,19916,2647.634774136716,31.35483870967742,False,925.6666666666666,4701.333333333333,308.6666666666667,St Peter's School,1032.0384316979557,345,St James' College,858.8307628521604,not ranked
ID898243049,2 Ormiston St,MOUNT WAVERLEY,1400000.0,h,23/09/2017,4,2.0,2.0,664.0,54.0,-37.86301,145.14145,19897,4701.354083138028,30.818181818181817,False,1471.0,7759.666666666667,779.6666666666666,Mount Waverley North Primary School,557.4312506571769,152,Mount Waverley Secondary College,1049.9899966535825,143
ID944029104,305/45 York St,RICHMOND,402000.0,u,17/09/2016,1,1.0,1.0,0.0,119.0,-37.813,144.993,19978,257.5013200428106,9.125,False,824.6666666666666,1890.3333333333333,159.33333333333334,Richmond West Primary School,250.41233957873843,452,Lynall Hall Community School,901.3906838586013,559
ID486570963,60 Teague St,NIDDRIE,1200000.0,h,8/04/2017,3,1.0,1.0,650.0,64.0,-37.7436,144.8856,20037,3026.8438346549856,20.42105263157895,False,84.33333333333333,293.3333333333333,23.0,St John Bosco's School,301.81588295057423,not ranked,Rosehill Secondary College,346.56580101891734,239
ID897681594,3a Cowra St,BRIGHTON,1425000.0,t,28/05/2016,3,2.0,2.0,495.0,77.0,-37.9049,145.0069,19952,377.24124918069316,24.5,False,2744.3333333333335,10289.666666666666,780.0,Gardenvale Primary School,714.8557191528351,138,Firbank Grammar School,885.598262033128,29
ID582553189,47 Charles St,FITZROY,1600000.0,h,22/05/2016,3,2.0,1.0,261.0,139.0,-37.803,144.9806,19843,1122.9976249337412,6.100558659217877,False,334.6666666666667,1407.6666666666667,88.33333333333333,Sacred Heart School,211.06273762042667,66,Academy of Mary Immaculate,550.243701543809,144
ID625220473,14/125 Ormond Rd,ELWOOD,800000.0,u,20/05/2017,2,2.0,2.0,0.0,18.0,-37.8857,144.9884,19954,1103.0630254276923,21.5,False,1666.0,9333.666666666666,523.0,Elwood Primary School,466.9859444538751,309,Elwood College,469.5311128257501,175
ID636465444,15 Berwick St,RESERVOIR,751000.0,h,27/11/2016,3,1.0,2.0,604.0,79.0,-37.723,145.0024,20011,602.3147193704791,31.2,False,824.6666666666666,1890.3333333333333,159.33333333333334,St Gabriel's School,604.0207516941248,not ranked,Preston High School,2106.619340623452,not ranked
ID174856276,4/308 Hampton St,HAMPTON,875500.0,u,18/03/2017,2,2.0,1.0,225.0,49.0,-37.9442,145.0018,19949,693.3505541931792,31.5,False,1841.6666666666667,9184.666666666666,533.3333333333334,Sandringham Primary School,761.593764186359,353,St Leonard's College,1805.220510611335,43
ID942524683,35 Astley St,MONTMORENCY,900000.0,h,27/05/2017,3,1.0,1.0,575.0,39.0,-37.72089,145.11987,19986,639.3214339778184,43.9,False,1471.0,7759.666666666667,779.6666666666666,Montmorency Primary School,391.27864968028894,360,Montmorency Secondary College,937.6945459953431,201
ID547407317,473 Melbourne Rd,NEWPORT,920000.0,h,4/06/2016,3,2.0,2.0,296.0,109.0,-37.8395,144.8825,19994,370.9925641982343,16.310344827586206,False,71.0,261.0,20.0,Sacred Heart School,113.46298995667797,66,Bayside P-12 College,2039.973903129086,243
ID718033499,2/919 Dandenong Rd,MALVERN EAST,350000.0,u,10/12/2016,1,1.0,1.0,0.0,44.0,-37.8769,145.0471,19943,406.8005286643806,20.852941176470587,False,610.0,1743.6666666666667,228.0,St Mary's School,669.8695035783829,159,Oakwood School,1181.4611421501688,565
ID596692272,1/51 Brunswick Rd,BRUNSWICK EAST,620000.0,h,29/07/2017,2,1.0,1.0,123.0,59.0,-37.7784,144.97404,19969,1400.7180273499948,24.333333333333332,False,817.6666666666666,1779.6666666666667,181.0,Brunswick South Primary School,136.58541584451456,448,Princes Hill Secondary College,973.7994165969463,81
ID838058468,112 Mason St,NEWPORT,747000.0,t,24/09/2016,3,2.0,2.0,753.0,14.0,-37.8413,144.8741,19994,849.8933876632841,16.310344827586206,False,71.0,261.0,20.0,Newport Lakes Primary School,491.6883002287157,228,Bayside P-12 College,2070.5454744420726,243
ID607790118,4 Clematis Pl,SUNSHINE WEST,621000.0,h,10/12/2016,5,2.0,2.0,596.0,22.0,-37.7981,144.7936,20020,1836.2350268413657,21.333333333333332,False,2403.6666666666665,5212.333333333333,586.6666666666666,Ardeer South Primary School,1179.9080967745224,not ranked,Marian College,1595.9239982918539,not ranked
ID497470647,6 Whernside Ct,MILL PARK,710000.0,h,15/07/2017,4,1.0,2.0,666.0,34.0,-37.67626,145.0659,45795,3018.47735125252,49.22222222222222,False,1508.3333333333333,6073.0,553.6666666666666,Mill Park Primary School,184.1478823501119,not ranked,Mill Park Secondary College,1365.1813620176665,484
ID856970646,46 Eglinton St,MOONEE PONDS,1525000.0,h,26/08/2017,4,3.0,1.0,233.0,49.0,-37.76884,144.91708,20038,393.9299876426575,22.0,False,313.3333333333333,545.3333333333334,65.66666666666667,Moonee Ponds West Primary School,681.7117250156105,not ranked,Lowther Hall Anglican Grammar School,1011.4088876448428,not ranked
ID854392008,65 Caroline St,SOUTH YARRA,3475000.0,t,20/05/2017,3,3.0,1.0,296.0,49.0,-37.8366,144.9882,19959,418.3165119218842,12.543859649122806,False,1245.0,3886.0,447.6666666666667,Christ Church Grammar School,339.69894290363874,14,Melbourne Girls Grammar,622.6447954542996,21
